#  This is a file for the AB reference system.
#  
#  
#  The columns are: wavelengths, flux reference.
#  With the following units:
#      Angstroms        ,   ergs/s/cm^2/Angstrom
2.537000000000000000e+03 , 1.691243020712454399e-08
2.538000000000000000e+03 , 1.689910546452006643e-08
2.539000000000000000e+03 , 1.688579646289835494e-08
2.540000000000000000e+03 , 1.687250317747535120e-08
2.541000000000000000e+03 , 1.685922558351573770e-08
2.542000000000000000e+03 , 1.684596365633284838e-08
2.543000000000000000e+03 , 1.683271737128854952e-08
2.544000000000000000e+03 , 1.681948670379311071e-08
2.545000000000000000e+03 , 1.680627162930511879e-08
2.546000000000000000e+03 , 1.679307212333132902e-08
2.547000000000000000e+03 , 1.677988816142658228e-08
2.548000000000000000e+03 , 1.676671971919367610e-08
2.549000000000000000e+03 , 1.675356677228325544e-08
2.550000000000000000e+03 , 1.674042929639369027e-08
2.551000000000000000e+03 , 1.672730726727099286e-08
2.552000000000000000e+03 , 1.671420066070866888e-08
2.553000000000000000e+03 , 1.670110945254762474e-08
2.554000000000000000e+03 , 1.668803361867606177e-08
2.555000000000000000e+03 , 1.667497313502935040e-08
2.556000000000000000e+03 , 1.666192797758993098e-08
2.557000000000000000e+03 , 1.664889812238719793e-08
2.558000000000000000e+03 , 1.663588354549739054e-08
2.559000000000000000e+03 , 1.662288422304348054e-08
2.560000000000000000e+03 , 1.660990013119506615e-08
2.561000000000000000e+03 , 1.659693124616826621e-08
2.562000000000000000e+03 , 1.658397754422560444e-08
2.563000000000000000e+03 , 1.657103900167590678e-08
2.564000000000000000e+03 , 1.655811559487418233e-08
2.565000000000000000e+03 , 1.654520730022152740e-08
2.566000000000000000e+03 , 1.653231409416501628e-08
2.567000000000000000e+03 , 1.651943595319758219e-08
2.568000000000000000e+03 , 1.650657285385792786e-08
2.569000000000000000e+03 , 1.649372477273040320e-08
2.570000000000000000e+03 , 1.648089168644490928e-08
2.571000000000000000e+03 , 1.646807357167678585e-08
2.572000000000000000e+03 , 1.645527040514670217e-08
2.573000000000000000e+03 , 1.644248216362056766e-08
2.574000000000000000e+03 , 1.642970882390940616e-08
2.575000000000000000e+03 , 1.641695036286926001e-08
2.576000000000000000e+03 , 1.640420675740109074e-08
2.577000000000000000e+03 , 1.639147798445066662e-08
2.578000000000000000e+03 , 1.637876402100846006e-08
2.579000000000000000e+03 , 1.636606484410954174e-08
2.580000000000000000e+03 , 1.635338043083348134e-08
2.581000000000000000e+03 , 1.634071075830424500e-08
2.582000000000000000e+03 , 1.632805580369008608e-08
2.583000000000000000e+03 , 1.631541554420344596e-08
2.584000000000000000e+03 , 1.630278995710085142e-08
2.585000000000000000e+03 , 1.629017901968281539e-08
2.586000000000000000e+03 , 1.627758270929372117e-08
2.587000000000000000e+03 , 1.626500100332173967e-08
2.588000000000000000e+03 , 1.625243387919872690e-08
2.589000000000000000e+03 , 1.623988131440009153e-08
2.590000000000000000e+03 , 1.622734328644474536e-08
2.591000000000000000e+03 , 1.621481977289495105e-08
2.592000000000000000e+03 , 1.620231075135625928e-08
2.593000000000000000e+03 , 1.618981619947739294e-08
2.594000000000000000e+03 , 1.617733609495015117e-08
2.595000000000000000e+03 , 1.616487041550929688e-08
2.596000000000000000e+03 , 1.615241913893247734e-08
2.597000000000000000e+03 , 1.613998224304012158e-08
2.598000000000000000e+03 , 1.612755970569532463e-08
2.599000000000000000e+03 , 1.611515150480376475e-08
2.600000000000000000e+03 , 1.610275761831360752e-08
2.601000000000000000e+03 , 1.609037802421539004e-08
2.602000000000000000e+03 , 1.607801270054194477e-08
2.603000000000000000e+03 , 1.606566162536828710e-08
2.604000000000000000e+03 , 1.605332477681151935e-08
2.605000000000000000e+03 , 1.604100213303074810e-08
2.606000000000000000e+03 , 1.602869367222696833e-08
2.607000000000000000e+03 , 1.601639937264297742e-08
2.608000000000000000e+03 , 1.600411921256327591e-08
2.609000000000000000e+03 , 1.599185317031397812e-08
2.610000000000000000e+03 , 1.597960122426270630e-08
2.611000000000000000e+03 , 1.596736335281850461e-08
2.612000000000000000e+03 , 1.595513953443172989e-08
2.613000000000000000e+03 , 1.594292974759397892e-08
2.614000000000000000e+03 , 1.593073397083797259e-08
2.615000000000000000e+03 , 1.591855218273747647e-08
2.616000000000000000e+03 , 1.590638436190719830e-08
2.617000000000000000e+03 , 1.589423048700269196e-08
2.618000000000000000e+03 , 1.588209053672027481e-08
2.619000000000000000e+03 , 1.586996448979692510e-08
2.620000000000000000e+03 , 1.585785232501019594e-08
2.621000000000000000e+03 , 1.584575402117810612e-08
2.622000000000000000e+03 , 1.583366955715907061e-08
2.623000000000000000e+03 , 1.582159891185179470e-08
2.624000000000000000e+03 , 1.580954206419518467e-08
2.625000000000000000e+03 , 1.579749899316825182e-08
2.626000000000000000e+03 , 1.578546967779002973e-08
2.627000000000000000e+03 , 1.577345409711946844e-08
2.628000000000000000e+03 , 1.576145223025536493e-08
2.629000000000000000e+03 , 1.574946405633625722e-08
2.630000000000000000e+03 , 1.573748955454032518e-08
2.631000000000000000e+03 , 1.572552870408532756e-08
2.632000000000000000e+03 , 1.571358148422847968e-08
2.633000000000000000e+03 , 1.570164787426639047e-08
2.634000000000000000e+03 , 1.568972785353495665e-08
2.635000000000000000e+03 , 1.567782140140928661e-08
2.636000000000000000e+03 , 1.566592849730358790e-08
2.637000000000000000e+03 , 1.565404912067110439e-08
2.638000000000000000e+03 , 1.564218325100401699e-08
2.639000000000000000e+03 , 1.563033086783334440e-08
2.640000000000000000e+03 , 1.561849195072887692e-08
2.641000000000000000e+03 , 1.560666647929907059e-08
2.642000000000000000e+03 , 1.559485443319096446e-08
2.643000000000000000e+03 , 1.558305579209009786e-08
2.644000000000000000e+03 , 1.557127053572041449e-08
2.645000000000000000e+03 , 1.555949864384417965e-08
2.646000000000000000e+03 , 1.554774009626190086e-08
2.647000000000000000e+03 , 1.553599487281222198e-08
2.648000000000000000e+03 , 1.552426295337186365e-08
2.649000000000000000e+03 , 1.551254431785550747e-08
2.650000000000000000e+03 , 1.550083894621573315e-08
2.651000000000000000e+03 , 1.548914681844291926e-08
2.652000000000000000e+03 , 1.547746791456517372e-08
2.653000000000000000e+03 , 1.546580221464822131e-08
2.654000000000000000e+03 , 1.545414969879534745e-08
2.655000000000000000e+03 , 1.544251034714729888e-08
2.656000000000000000e+03 , 1.543088413988219108e-08
2.657000000000000000e+03 , 1.541927105721544868e-08
2.658000000000000000e+03 , 1.540767107939969627e-08
2.659000000000000000e+03 , 1.539608418672468561e-08
2.660000000000000000e+03 , 1.538451035951721294e-08
2.661000000000000000e+03 , 1.537294957814103289e-08
2.662000000000000000e+03 , 1.536140182299677916e-08
2.663000000000000000e+03 , 1.534986707452187177e-08
2.664000000000000000e+03 , 1.533834531319043777e-08
2.665000000000000000e+03 , 1.532683651951324825e-08
2.666000000000000000e+03 , 1.531534067403759933e-08
2.667000000000000000e+03 , 1.530385775734725915e-08
2.668000000000000000e+03 , 1.529238775006237528e-08
2.669000000000000000e+03 , 1.528093063283938865e-08
2.670000000000000000e+03 , 1.526948638637096739e-08
2.671000000000000000e+03 , 1.525805499138590757e-08
2.672000000000000000e+03 , 1.524663642864906042e-08
2.673000000000000000e+03 , 1.523523067896125953e-08
2.674000000000000000e+03 , 1.522383772315921494e-08
2.675000000000000000e+03 , 1.521245754211546687e-08
2.676000000000000000e+03 , 1.520109011673827650e-08
2.677000000000000000e+03 , 1.518973542797155981e-08
2.678000000000000000e+03 , 1.517839345679480484e-08
2.679000000000000000e+03 , 1.516706418422299562e-08
2.680000000000000000e+03 , 1.515574759130652612e-08
2.681000000000000000e+03 , 1.514444365913112415e-08
2.682000000000000000e+03 , 1.513315236881777198e-08
2.683000000000000000e+03 , 1.512187370152263681e-08
2.684000000000000000e+03 , 1.511060763843696823e-08
2.685000000000000000e+03 , 1.509935416078704529e-08
2.686000000000000000e+03 , 1.508811324983408383e-08
2.687000000000000000e+03 , 1.507688488687416700e-08
2.688000000000000000e+03 , 1.506566905323815593e-08
2.689000000000000000e+03 , 1.505446573029162359e-08
2.690000000000000000e+03 , 1.504327489943477530e-08
2.691000000000000000e+03 , 1.503209654210236609e-08
2.692000000000000000e+03 , 1.502093063976362457e-08
2.693000000000000000e+03 , 1.500977717392218343e-08
2.694000000000000000e+03 , 1.499863612611599344e-08
2.695000000000000000e+03 , 1.498750747791725726e-08
2.696000000000000000e+03 , 1.497639121093233681e-08
2.697000000000000000e+03 , 1.496528730680170362e-08
2.698000000000000000e+03 , 1.495419574719982964e-08
2.699000000000000000e+03 , 1.494311651383514097e-08
2.700000000000000000e+03 , 1.493204958844992844e-08
2.701000000000000000e+03 , 1.492099495282027489e-08
2.702000000000000000e+03 , 1.490995258875597573e-08
2.703000000000000000e+03 , 1.489892247810047440e-08
2.704000000000000000e+03 , 1.488790460273077473e-08
2.705000000000000000e+03 , 1.487689894455738138e-08
2.706000000000000000e+03 , 1.486590548552421377e-08
2.707000000000000000e+03 , 1.485492420760853334e-08
2.708000000000000000e+03 , 1.484395509282087566e-08
2.709000000000000000e+03 , 1.483299812320497277e-08
2.710000000000000000e+03 , 1.482205328083767531e-08
2.711000000000000000e+03 , 1.481112054782889801e-08
2.712000000000000000e+03 , 1.480019990632151380e-08
2.713000000000000000e+03 , 1.478929133849131571e-08
2.714000000000000000e+03 , 1.477839482654691932e-08
2.715000000000000000e+03 , 1.476751035272969987e-08
2.716000000000000000e+03 , 1.475663789931372442e-08
2.717000000000000000e+03 , 1.474577744860567080e-08
2.718000000000000000e+03 , 1.473492898294475813e-08
2.719000000000000000e+03 , 1.472409248470267570e-08
2.720000000000000000e+03 , 1.471326793628352003e-08
2.721000000000000000e+03 , 1.470245532012370068e-08
2.722000000000000000e+03 , 1.469165461869189713e-08
2.723000000000000000e+03 , 1.468086581448896953e-08
2.724000000000000000e+03 , 1.467008889004788918e-08
2.725000000000000000e+03 , 1.465932382793367398e-08
2.726000000000000000e+03 , 1.464857061074331405e-08
2.727000000000000000e+03 , 1.463782922110570384e-08
2.728000000000000000e+03 , 1.462709964168156940e-08
2.729000000000000000e+03 , 1.461638185516340046e-08
2.730000000000000000e+03 , 1.460567584427537941e-08
2.731000000000000000e+03 , 1.459498159177331005e-08
2.732000000000000000e+03 , 1.458429908044455314e-08
2.733000000000000000e+03 , 1.457362829310794864e-08
2.734000000000000000e+03 , 1.456296921261376109e-08
2.735000000000000000e+03 , 1.455232182184359192e-08
2.736000000000000000e+03 , 1.454168610371032656e-08
2.737000000000000000e+03 , 1.453106204115806160e-08
2.738000000000000000e+03 , 1.452044961716202542e-08
2.739000000000000000e+03 , 1.450984881472852521e-08
2.740000000000000000e+03 , 1.449925961689487751e-08
2.741000000000000000e+03 , 1.448868200672932880e-08
2.742000000000000000e+03 , 1.447811596733099430e-08
2.743000000000000000e+03 , 1.446756148182979507e-08
2.744000000000000000e+03 , 1.445701853338638525e-08
2.745000000000000000e+03 , 1.444648710519208421e-08
2.746000000000000000e+03 , 1.443596718046881370e-08
2.747000000000000000e+03 , 1.442545874246903002e-08
2.748000000000000000e+03 , 1.441496177447565122e-08
2.749000000000000000e+03 , 1.440447625980200084e-08
2.750000000000000000e+03 , 1.439400218179173351e-08
2.751000000000000000e+03 , 1.438353952381877202e-08
2.752000000000000000e+03 , 1.437308826928723790e-08
2.753000000000000000e+03 , 1.436264840163140007e-08
2.754000000000000000e+03 , 1.435221990431557896e-08
2.755000000000000000e+03 , 1.434180276083411831e-08
2.756000000000000000e+03 , 1.433139695471129095e-08
2.757000000000000000e+03 , 1.432100246950124743e-08
2.758000000000000000e+03 , 1.431061928878794330e-08
2.759000000000000000e+03 , 1.430024739618508945e-08
2.760000000000000000e+03 , 1.428988677533606277e-08
2.761000000000000000e+03 , 1.427953740991386313e-08
2.762000000000000000e+03 , 1.426919928362104393e-08
2.763000000000000000e+03 , 1.425887238018964258e-08
2.764000000000000000e+03 , 1.424855668338111601e-08
2.765000000000000000e+03 , 1.423825217698628770e-08
2.766000000000000000e+03 , 1.422795884482526665e-08
2.767000000000000000e+03 , 1.421767667074740598e-08
2.768000000000000000e+03 , 1.420740563863121696e-08
2.769000000000000000e+03 , 1.419714573238432096e-08
2.770000000000000000e+03 , 1.418689693594338169e-08
2.771000000000000000e+03 , 1.417665923327404395e-08
2.772000000000000000e+03 , 1.416643260837086417e-08
2.773000000000000000e+03 , 1.415621704525725577e-08
2.774000000000000000e+03 , 1.414601252798542637e-08
2.775000000000000000e+03 , 1.413581904063630823e-08
2.776000000000000000e+03 , 1.412563656731950867e-08
2.777000000000000000e+03 , 1.411546509217323064e-08
2.778000000000000000e+03 , 1.410530459936422970e-08
2.779000000000000000e+03 , 1.409515507308773796e-08
2.780000000000000000e+03 , 1.408501649756741107e-08
2.781000000000000000e+03 , 1.407488885705526377e-08
2.782000000000000000e+03 , 1.406477213583160863e-08
2.783000000000000000e+03 , 1.405466631820499157e-08
2.784000000000000000e+03 , 1.404457138851214384e-08
2.785000000000000000e+03 , 1.403448733111790760e-08
2.786000000000000000e+03 , 1.402441413041517473e-08
2.787000000000000000e+03 , 1.401435177082484375e-08
2.788000000000000000e+03 , 1.400430023679573552e-08
2.789000000000000000e+03 , 1.399425951280455184e-08
2.790000000000000000e+03 , 1.398422958335581260e-08
2.791000000000000000e+03 , 1.397421043298178627e-08
2.792000000000000000e+03 , 1.396420204624243369e-08
2.793000000000000000e+03 , 1.395420440772536173e-08
2.794000000000000000e+03 , 1.394421750204574554e-08
2.795000000000000000e+03 , 1.393424131384627890e-08
2.796000000000000000e+03 , 1.392427582779711634e-08
2.797000000000000000e+03 , 1.391432102859580696e-08
2.798000000000000000e+03 , 1.390437690096724644e-08
2.799000000000000000e+03 , 1.389444342966360594e-08
2.800000000000000000e+03 , 1.388452059946428406e-08
2.801000000000000000e+03 , 1.387460839517584238e-08
2.802000000000000000e+03 , 1.386470680163195084e-08
2.803000000000000000e+03 , 1.385481580369332818e-08
2.804000000000000000e+03 , 1.384493538624768571e-08
2.805000000000000000e+03 , 1.383506553420966278e-08
2.806000000000000000e+03 , 1.382520623252078042e-08
2.807000000000000000e+03 , 1.381535746614937193e-08
2.808000000000000000e+03 , 1.380551922009053983e-08
2.809000000000000000e+03 , 1.379569147936608469e-08
2.810000000000000000e+03 , 1.378587422902445224e-08
2.811000000000000000e+03 , 1.377606745414068374e-08
2.812000000000000000e+03 , 1.376627113981634975e-08
2.813000000000000000e+03 , 1.375648527117950056e-08
2.814000000000000000e+03 , 1.374670983338460164e-08
2.815000000000000000e+03 , 1.373694481161248898e-08
2.816000000000000000e+03 , 1.372719019107030290e-08
2.817000000000000000e+03 , 1.371744595699143184e-08
2.818000000000000000e+03 , 1.370771209463546599e-08
2.819000000000000000e+03 , 1.369798858928813777e-08
2.820000000000000000e+03 , 1.368827542626125232e-08
2.821000000000000000e+03 , 1.367857259089265445e-08
2.822000000000000000e+03 , 1.366888006854616240e-08
2.823000000000000000e+03 , 1.365919784461150672e-08
2.824000000000000000e+03 , 1.364952590450428717e-08
2.825000000000000000e+03 , 1.363986423366590825e-08
2.826000000000000000e+03 , 1.363021281756352789e-08
2.827000000000000000e+03 , 1.362057164169000786e-08
2.828000000000000000e+03 , 1.361094069156385083e-08
2.829000000000000000e+03 , 1.360131995272914751e-08
2.830000000000000000e+03 , 1.359170941075553360e-08
2.831000000000000000e+03 , 1.358210905123811201e-08
2.832000000000000000e+03 , 1.357251885979742975e-08
2.833000000000000000e+03 , 1.356293882207939518e-08
2.834000000000000000e+03 , 1.355336892375524494e-08
2.835000000000000000e+03 , 1.354380915052147774e-08
2.836000000000000000e+03 , 1.353425948809980810e-08
2.837000000000000000e+03 , 1.352471992223710507e-08
2.838000000000000000e+03 , 1.351519043870535588e-08
2.839000000000000000e+03 , 1.350567102330159148e-08
2.840000000000000000e+03 , 1.349616166184784519e-08
2.841000000000000000e+03 , 1.348666234019110304e-08
2.842000000000000000e+03 , 1.347717304420324094e-08
2.843000000000000000e+03 , 1.346769375978097999e-08
2.844000000000000000e+03 , 1.345822447284583356e-08
2.845000000000000000e+03 , 1.344876516934405101e-08
2.846000000000000000e+03 , 1.343931583524656644e-08
2.847000000000000000e+03 , 1.342987645654895234e-08
2.848000000000000000e+03 , 1.342044701927135674e-08
2.849000000000000000e+03 , 1.341102750945846515e-08
2.850000000000000000e+03 , 1.340161791317943772e-08
2.851000000000000000e+03 , 1.339221821652786123e-08
2.852000000000000000e+03 , 1.338282840562170111e-08
2.853000000000000000e+03 , 1.337344846660324690e-08
2.854000000000000000e+03 , 1.336407838563905593e-08
2.855000000000000000e+03 , 1.335471814891991864e-08
2.856000000000000000e+03 , 1.334536774266078739e-08
2.857000000000000000e+03 , 1.333602715310074012e-08
2.858000000000000000e+03 , 1.332669636650292239e-08
2.859000000000000000e+03 , 1.331737536915450274e-08
2.860000000000000000e+03 , 1.330806414736661813e-08
2.861000000000000000e+03 , 1.329876268747431927e-08
2.862000000000000000e+03 , 1.328947097583653263e-08
2.863000000000000000e+03 , 1.328018899883600252e-08
2.864000000000000000e+03 , 1.327091674287923815e-08
2.865000000000000000e+03 , 1.326165419439647225e-08
2.866000000000000000e+03 , 1.325240133984160487e-08
2.867000000000000000e+03 , 1.324315816569215536e-08
